Order_ID,Order_Date,Region,Category,Product,Sales_Rep,Customer_Segment,Customer_ID,Payment_Mode,Quantity,Unit_Price,Discount(%),Sales,Cost,Profit,Profit_Margin(%),Shipping_Cost,Order_Priority
ORD-1780,2023-09-21,East,Clothing,Jacket,Emma,Small Business,CUST-896,Bank Transfer,20,339,5,6441.0,4384.825187900361,2056.174812099639,31.923223289856217,169.40450836807292,Low
ORD-1781,2024-05-12,West,Electronics,Camera,Alice,Corporate,CUST-311,Credit Card,9,213,5,1821.1499999999999,1378.3358091783632,442.81419082163666,24.315086117103846,59.31458232188569,Low
ORD-1782,2024-10-03,East,Furniture,Table,John,Corporate,CUST-604,PayPal,24,1292,15,26356.8,20799.064034367275,5557.735965632724,21.08653541261733,58.89943709631047,Medium
ORD-1783,2023-08-22,Central,Grocery,Rice,Sara,Home Office,CUST-813,Bank Transfer,12,1033,5,11776.199999999999,9430.567614616295,2345.632385383704,19.918414984321803,61.68048900888804,High
ORD-1784,2024-04-10,South,Clothing,Shoes,Karan,Small Business,CUST-342,PayPal,19,1985,5,35829.25,28898.237227748574,6931.012772251426,19.344565605619504,53.25018180568455,Medium
ORD-1785,2023-07-11,North,Electronics,Camera,Tom,Corporate,CUST-861,PayPal,3,101,25,227.25,156.03378637215675,71.21621362784325,31.338267823033334,194.8786164076906,Critical
ORD-1786,2024-08-17,West,Furniture,Sofa,John,Corporate,CUST-124,Credit Card,5,1858,10,8361.0,6002.379814991568,2358.6201850084317,28.209785731472692,145.08770887809976,Medium
ORD-1787,2023-11-20,West,Grocery,Beverages,John,Home Office,CUST-279,Cash,6,1179,15,6012.9,4573.973437486157,1438.9265625138423,23.930658459542688,72.27652910983159,High
ORD-1788,2023-03-16,Central,Clothing,T-Shirt,Emma,Consumer,CUST-901,Credit Card,2,1486,0,2972.0,2392.6657068081104,579.3342931918896,19.493078505783636,49.77114504893324,Low
ORD-1789,2024-11-27,Central,Furniture,Table,David,Consumer,CUST-826,Bank Transfer,22,717,5,14985.3,11727.556714050059,3257.7432859499404,21.73959337450662,111.24652259238201,Critical
ORD-1790,2023-03-15,North,Electronics,Monitor,Alice,Small Business,CUST-435,Cash,9,1507,15,11528.55,8821.437196957126,2707.1128030428736,23.48181517227122,190.61521060017583,High
ORD-1791,2023-11-28,Central,Sports,Basketball,Nina,Corporate,CUST-497,Credit Card,11,363,20,3194.4,2646.116936202606,548.2830637973939,17.16388253811025,87.75284123644123,High
ORD-1792,2024-06-11,West,Clothing,Shoes,David,Corporate,CUST-526,PayPal,19,332,5,5992.599999999999,3891.405049398705,2101.1949506012943,35.063160407857936,129.06514142735477,Medium
ORD-1793,2024-01-08,East,Electronics,Monitor,Alice,Home Office,CUST-696,Bank Transfer,9,1039,10,8415.9,5410.8135240509155,3005.086475949084,35.70725027565779,110.66843890279335,Low
ORD-1794,2024-03-21,North,Electronics,Monitor,Priya,Consumer,CUST-808,Cash,29,1655,10,43195.5,31534.69050010715,11660.80949989285,26.995426606690167,117.75445443115086,Medium
ORD-1795,2023-09-23,West,Sports,Tennis Racket,Karan,Consumer,CUST-745,PayPal,22,1454,5,30388.6,24883.486793186486,5505.113206813512,18.115718416819178,88.94374537222373,Medium
ORD-1796,2023-05-12,South,Electronics,Camera,Nina,Home Office,CUST-971,Bank Transfer,27,1483,10,36036.9,24513.51957429346,11523.380425706542,31.976614042013995,57.928038432482374,Medium
ORD-1797,2024-04-17,East,Clothing,Shoes,Priya,Corporate,CUST-194,Credit Card,4,601,10,2163.6,1664.8333614145338,498.7666385854661,23.052627037597805,118.69038144446247,Medium
ORD-1798,2024-09-22,East,Electronics,Laptop,Raj,Consumer,CUST-991,Credit Card,27,852,15,19553.399999999998,14913.702743240576,4639.697256759422,23.72834011864649,47.789423558223305,Low
ORD-1799,2023-09-25,East,Electronics,Laptop,Tom,Small Business,CUST-516,Cash,25,1730,0,43250.0,25969.59261621128,17280.40738378872,39.95469915326871,52.52543635072148,Medium
ORD-1800,2024-12-30,Central,Electronics,Camera,Priya,Small Business,CUST-852,PayPal,10,1842,15,15657.0,9923.34026979052,5733.65973020948,36.62042364571425,142.08732734361013,Low
ORD-1801,2024-03-23,East,Sports,Shoes,Nina,Home Office,CUST-612,Bank Transfer,3,1844,5,5255.4,3298.972545334864,1956.4274546651354,37.22699422812984,87.18732823561191,High
ORD-1802,2023-10-09,South,Electronics,Smartphone,Sara,Home Office,CUST-211,Bank Transfer,24,1123,20,21561.600000000002,17778.206718636302,3783.3932813637,17.54690413217804,149.00482469869897,Medium
ORD-1803,2024-04-18,Central,Furniture,Bookshelf,Priya,Consumer,CUST-838,Credit Card,26,528,25,10296.0,6597.457173750331,3698.542826249669,35.92213312208303,57.34871641234459,Medium
ORD-1804,2023-11-05,East,Furniture,Sofa,Nina,Home Office,CUST-158,PayPal,6,1223,20,5870.400000000001,4295.311930617096,1575.088069382905,26.831017807694618,71.60766603187442,Low
ORD-1805,2023-10-20,South,Sports,Basketball,Raj,Consumer,CUST-392,Credit Card,18,1669,5,28539.899999999998,20061.74931456469,8478.150685435307,29.70630831024393,73.26054692285092,Medium
ORD-1806,2023-06-03,West,Clothing,Jacket,David,Small Business,CUST-915,Cash,28,1551,25,32571.0,19629.48417667943,12941.51582332057,39.733246824845935,128.32084251172074,Medium
ORD-1807,2023-06-16,Central,Electronics,Laptop,Emma,Corporate,CUST-559,Cash,27,1613,15,37018.35,22414.486192033593,14603.863807966405,39.45033694901692,165.20681731981873,Low
ORD-1808,2024-12-23,West,Sports,Football,Nina,Corporate,CUST-283,Bank Transfer,14,1758,20,19689.600000000002,14712.738677461886,4976.861322538116,25.27659943593631,108.9245172094812,High
ORD-1809,2024-05-13,Central,Electronics,Laptop,John,Corporate,CUST-238,Credit Card,13,1003,0,13039.0,7905.349221034146,5133.650778965854,39.37150685609214,147.35682772533468,High
ORD-1810,2023-03-10,South,Grocery,Beverages,Priya,Consumer,CUST-136,Credit Card,12,274,20,2630.4,2215.7433334444577,414.6566665555424,15.76401560810304,141.70981302158486,Low
ORD-1811,2023-07-09,South,Grocery,Snacks,Raj,Consumer,CUST-739,PayPal,8,1609,5,12228.4,7972.215591260193,4256.184408739807,34.805734264006794,13.853259829970355,Medium
ORD-1812,2024-10-14,North,Sports,Basketball,Nina,Corporate,CUST-925,PayPal,19,1830,10,31293.0,22754.226882909443,8538.773117090557,27.28652771255731,100.58323634658235,Low
ORD-1813,2024-04-17,West,Clothing,Jeans,David,Home Office,CUST-481,Cash,23,620,10,12834.0,8251.856774597174,4582.143225402826,35.70315743651882,21.25242802535542,Low
ORD-1814,2023-09-11,Central,Electronics,Camera,Raj,Consumer,CUST-680,PayPal,16,683,15,9288.8,6870.512790670664,2418.2872093293354,26.03444157834527,181.68739526175503,Low
ORD-1815,2024-11-15,South,Sports,Shoes,Alice,Consumer,CUST-830,Cash,4,603,10,2170.8,1484.4680619515736,686.3319380484265,31.616544041294752,125.51227665814497,Medium
ORD-1816,2024-08-08,North,Furniture,Desk,Nina,Small Business,CUST-355,Credit Card,8,858,5,6520.799999999999,4966.601772088546,1554.1982279114536,23.834471658561124,167.7062098893342,Low
ORD-1817,2024-08-14,East,Grocery,Cereal,Karan,Consumer,CUST-233,Credit Card,29,1497,10,39071.700000000004,24991.58930601537,14080.110693984636,36.03659603750191,164.41167824139865,Low
ORD-1818,2024-11-27,South,Sports,Basketball,Nina,Consumer,CUST-818,PayPal,28,868,25,18228.0,12982.126025824215,5245.873974175785,28.779207670483792,21.94292261975238,Medium
ORD-1819,2024-04-16,South,Clothing,Jeans,Priya,Home Office,CUST-470,Bank Transfer,27,939,10,22817.7,14606.76860357195,8210.93139642805,35.984921339258776,74.7302304792123,Medium
ORD-1820,2023-10-07,West,Grocery,Rice,Nina,Small Business,CUST-118,Bank Transfer,28,1235,20,27664.0,20713.74052149273,6950.259478507269,25.123841376905975,27.13718303804643,Medium
ORD-1821,2023-06-19,North,Grocery,Cereal,Sara,Corporate,CUST-474,Credit Card,8,1038,20,6643.200000000001,5411.506509107173,1231.6934908928279,18.540665505973443,191.798776833182,Medium
ORD-1822,2023-07-15,Central,Sports,Cricket Bat,Sara,Corporate,CUST-854,Cash,7,1592,20,8915.2,5497.2753126102025,3417.9246873897982,38.338171744770705,10.30108244860462,Medium
ORD-1823,2024-10-15,West,Clothing,Jacket,Priya,Small Business,CUST-863,Cash,28,1051,10,26485.2,20927.97473225844,5557.22526774156,20.98237984890263,38.47393178844481,Medium
ORD-1824,2023-01-11,South,Furniture,Sofa,Sara,Small Business,CUST-107,Credit Card,19,1934,20,29396.800000000003,17649.687481385794,11747.112518614209,39.96051447305219,175.5863705632206,Low
ORD-1825,2023-08-22,East,Grocery,Beverages,Sara,Small Business,CUST-800,Cash,27,1767,25,35781.75,28154.117010423157,7627.632989576843,21.317104360677842,20.078717427435386,Medium
ORD-1826,2024-11-27,South,Electronics,Laptop,David,Home Office,CUST-925,Bank Transfer,24,1220,10,26352.0,18720.113539140322,7631.886460859678,28.961317778004243,189.5471092556102,Low
ORD-1827,2023-06-04,Central,Electronics,Camera,Emma,Consumer,CUST-274,Cash,22,522,25,8613.0,7311.584747533399,1301.4152524666006,15.109894954912347,58.00597041254365,Medium
ORD-1828,2023-10-05,West,Clothing,Shirt,Alice,Small Business,CUST-452,PayPal,12,1447,20,13891.2,11487.38291088937,2403.817089110631,17.304603555564896,147.0390025074267,Medium
ORD-1829,2024-05-03,Central,Sports,Shoes,Karan,Small Business,CUST-561,PayPal,15,695,20,8340.0,5078.18877397937,3261.81122602063,39.110446355163425,35.9797265185547,High
ORD-1830,2023-12-10,West,Grocery,Snacks,Emma,Consumer,CUST-376,Credit Card,8,776,20,4966.400000000001,4056.8994723726,909.5005276274005,18.313074412600685,64.63450749083421,Medium
ORD-1831,2024-01-08,East,Electronics,Laptop,Raj,Home Office,CUST-671,PayPal,22,1507,5,31496.3,24134.98616647997,7361.313833520031,23.371995547159607,141.26216582456453,High
ORD-1832,2023-10-04,Central,Sports,Football,Raj,Corporate,CUST-949,Bank Transfer,11,971,5,10146.949999999999,6210.9376485773955,3936.0123514226034,38.79010295135586,38.21831060885231,Medium
ORD-1833,2024-05-30,Central,Grocery,Beverages,Raj,Small Business,CUST-632,Bank Transfer,23,1512,20,27820.800000000003,19658.219404112973,8162.58059588703,29.339848587700672,112.10921833396333,Low
ORD-1834,2023-11-20,Central,Sports,Football,Raj,Consumer,CUST-664,Cash,11,444,20,3907.2000000000003,2873.096401822598,1034.103598177402,26.466615432468316,71.54015499027204,Low
ORD-1835,2023-02-21,North,Furniture,Bookshelf,Emma,Small Business,CUST-754,PayPal,5,505,25,1893.75,1543.0903818379636,350.6596181620364,18.51667950690621,123.01821563862576,Medium
ORD-1836,2023-01-27,West,Grocery,Beverages,John,Consumer,CUST-570,Credit Card,15,1057,5,15062.25,11596.244912604227,3466.0050873957734,23.011204085682905,22.747809199676958,Medium
ORD-1837,2023-07-16,West,Electronics,Camera,Karan,Consumer,CUST-744,Bank Transfer,25,1163,15,24713.75,17826.52658062054,6887.223419379461,27.867982072245052,112.98633556846839,Critical
ORD-1838,2024-09-11,North,Electronics,Monitor,Nina,Corporate,CUST-552,Credit Card,4,1298,5,4932.4,3305.5831834330907,1626.816816566909,32.98225643838515,199.87009095604543,Low
ORD-1839,2024-02-11,South,Grocery,Snacks,Alice,Home Office,CUST-901,Credit Card,3,1372,15,3498.6,2292.918723411405,1205.6812765885948,34.46182120244083,98.07408945919515,Medium
ORD-1840,2023-11-27,East,Electronics,Camera,Raj,Small Business,CUST-264,Credit Card,3,633,15,1614.1499999999999,1211.1722008556249,402.977799144375,24.965325350455352,134.5361567337772,Low
ORD-1841,2023-11-16,North,Electronics,Laptop,Raj,Home Office,CUST-498,Bank Transfer,26,1736,5,42879.2,34959.75722978588,7919.442770214118,18.469194318490363,39.39012115512362,Medium
ORD-1842,2024-04-06,South,Electronics,Laptop,Sara,Consumer,CUST-683,PayPal,15,618,20,7416.0,5234.8442302057565,2181.1557697942435,29.41148556896229,118.61095741508518,Critical
ORD-1843,2024-07-25,East,Grocery,Pasta,Tom,Consumer,CUST-645,Cash,1,79,10,71.10000000000001,53.011403763762,18.08859623623801,25.441063623400854,197.35282123982435,Medium
ORD-1844,2023-05-08,West,Sports,Football,Priya,Home Office,CUST-336,PayPal,8,294,25,1764.0,1355.7308579093021,408.26914209069787,23.14450918881507,52.0837742833316,Low
ORD-1845,2023-04-11,East,Clothing,Jacket,Raj,Corporate,CUST-231,Credit Card,27,674,10,16378.2,12301.090801184264,4077.109198815737,24.893512100326877,167.16004820124843,Medium
ORD-1846,2024-11-28,North,Electronics,Laptop,Alice,Small Business,CUST-719,Cash,5,1859,0,9295.0,7246.855442428842,2048.1445575711577,22.034906482745107,50.60997071656303,Low
ORD-1847,2023-10-02,North,Furniture,Table,Sara,Small Business,CUST-286,Credit Card,20,1930,5,36670.0,23429.853002619744,13240.146997380256,36.10620942836176,177.2801615459849,Medium
ORD-1848,2024-05-30,South,Grocery,Cereal,Raj,Corporate,CUST-410,PayPal,29,802,5,22095.1,17735.35267557812,4359.747324421878,19.731738369239686,189.96241720024486,Low
ORD-1849,2024-02-05,East,Clothing,Jeans,John,Small Business,CUST-405,Cash,19,1528,15,24677.2,20968.82937157395,3708.3706284260516,15.0275178238457,197.57074641791684,High
ORD-1850,2023-03-15,Central,Clothing,Shoes,David,Corporate,CUST-441,Credit Card,1,1343,5,1275.85,975.4778412710656,300.3721587289343,23.542905414346073,60.12315423980793,Low
ORD-1851,2024-04-25,West,Furniture,Sofa,Emma,Small Business,CUST-313,Cash,12,758,0,9096.0,7567.646032306249,1528.3539676937507,16.802484253449325,167.3918476643128,Medium
ORD-1852,2023-04-27,East,Sports,Shoes,Nina,Corporate,CUST-838,PayPal,11,1467,20,12909.6,10346.947993272635,2562.652006727365,19.850746783226164,65.00459437274674,Medium
ORD-1853,2023-10-13,West,Clothing,Shirt,Tom,Small Business,CUST-303,Cash,25,1335,0,33375.0,25721.505890979628,7653.494109020372,22.93181755511722,143.14414681354603,High
ORD-1854,2024-03-31,North,Grocery,Cereal,John,Small Business,CUST-547,Cash,24,1707,5,38919.6,26116.064961567998,12803.535038432,32.89739626931418,43.45696470933225,High
ORD-1855,2024-06-10,South,Electronics,Monitor,Karan,Home Office,CUST-741,Credit Card,8,1056,20,6758.400000000001,4540.890319968795,2217.509680031206,32.811163589476884,40.460889559717536,Low
ORD-1856,2024-05-16,North,Clothing,Shoes,Sara,Small Business,CUST-433,Cash,3,344,10,928.8000000000001,773.5893883578387,155.21061164216133,16.710875499802036,144.4973320949417,High
ORD-1857,2023-06-07,East,Clothing,Jeans,Sara,Corporate,CUST-447,Bank Transfer,24,722,0,17328.0,12206.01217342322,5121.98782657678,29.559024853282434,149.9638562927097,Low
ORD-1858,2024-04-23,South,Electronics,Monitor,Nina,Consumer,CUST-586,Bank Transfer,1,696,20,556.8000000000001,370.4151902088482,186.3848097911519,33.47428336766377,112.23283463961631,Critical
ORD-1859,2024-06-21,South,Grocery,Beverages,Tom,Consumer,CUST-664,Credit Card,14,251,25,2635.5,1804.6388101071175,830.8611898928825,31.525751845679473,37.18546512928964,High
ORD-1860,2023-08-12,Central,Sports,Tennis Racket,Priya,Home Office,CUST-355,Cash,21,1782,5,35550.9,29292.271608902684,6258.628391097318,17.604697465035535,20.97975743377419,Low
ORD-1861,2024-07-15,West,Grocery,Pasta,Alice,Consumer,CUST-473,PayPal,26,1136,20,23628.800000000003,18688.1082940263,4940.6917059737025,20.909617525958584,59.070227998561066,Medium
ORD-1862,2023-06-21,North,Grocery,Beverages,Emma,Corporate,CUST-388,Credit Card,28,1251,20,28022.4,21054.2353199261,6968.1646800739,24.866409301394242,26.54558942237144,Low
ORD-1863,2024-12-27,Central,Grocery,Snacks,Sara,Home Office,CUST-153,PayPal,16,1466,20,18764.8,14201.749877992883,4563.050122007116,24.317073041050886,67.2827989173283,Critical
ORD-1864,2024-01-18,Central,Furniture,Sofa,Nina,Small Business,CUST-464,Bank Transfer,1,1352,10,1216.8,855.0150618584264,361.78493814157355,29.732489985336418,146.87905312754515,Medium
ORD-1865,2024-09-03,Central,Sports,Shoes,John,Consumer,CUST-501,Credit Card,20,1696,5,32224.0,23844.348499239757,8379.651500760243,26.004380277930245,11.589475396987394,Low
ORD-1866,2023-03-29,South,Clothing,Jeans,Karan,Small Business,CUST-561,PayPal,21,1821,20,30592.800000000003,22375.41616870284,8217.383831297164,26.860515648443954,104.36259035400585,Low
ORD-1867,2024-06-09,West,Sports,Tennis Racket,Karan,Corporate,CUST-696,Bank Transfer,7,782,5,5200.3,4206.476905502498,993.8230944975021,19.110880035719134,158.94472112483257,High
ORD-1868,2023-09-07,Central,Clothing,Shoes,David,Corporate,CUST-670,Bank Transfer,3,530,20,1272.0,834.5141658420918,437.48583415790824,34.39354042121921,28.702594718548053,Critical
ORD-1869,2024-01-11,Central,Clothing,Jeans,John,Consumer,CUST-841,PayPal,10,1900,0,19000.0,15742.243192854128,3257.756807145872,17.146088458662483,113.81999234841953,Medium
ORD-1870,2024-06-04,West,Grocery,Rice,Emma,Small Business,CUST-802,Credit Card,4,1521,5,5779.8,3720.240612079734,2059.559387920266,35.6337483636158,171.2703380274097,Low
ORD-1871,2023-03-19,West,Electronics,Camera,Karan,Corporate,CUST-641,Credit Card,13,1681,10,19667.7,11901.474013695779,7766.225986304222,39.48720992441527,79.07604951617657,Medium
ORD-1872,2024-12-29,South,Grocery,Rice,Alice,Corporate,CUST-672,Cash,23,1403,25,24201.75,19391.742218724376,4810.007781275624,19.874627997048247,13.709288432618884,High
ORD-1873,2023-03-28,Central,Grocery,Rice,Raj,Small Business,CUST-753,PayPal,16,620,10,8928.0,6729.959649204312,2198.040350795688,24.61962758507715,167.32822429710794,Low
ORD-1874,2024-12-01,East,Electronics,Monitor,Sara,Home Office,CUST-619,Cash,2,1945,25,2917.5,2195.014163738084,722.4858362619161,24.763867566818032,132.27490336760934,Low
ORD-1875,2024-08-20,West,Electronics,Smartphone,Sara,Small Business,CUST-232,Bank Transfer,25,502,25,9412.5,7834.167232262539,1578.332767737461,16.768475620052705,67.65611112542518,High
ORD-1876,2024-05-23,South,Sports,Basketball,Sara,Consumer,CUST-679,PayPal,16,849,20,10867.2,6982.530073435789,3884.669926564212,35.746741815409784,154.75858298924297,High
ORD-1877,2023-05-05,South,Furniture,Desk,Priya,Home Office,CUST-212,Credit Card,22,783,10,15503.4,11048.252044943125,4455.147955056875,28.73658652332311,12.212530905588281,Medium
ORD-1878,2024-09-03,North,Electronics,Headphones,Sara,Consumer,CUST-351,PayPal,15,340,25,3825.0,2371.1606546394946,1453.8393453605054,38.00887177413086,91.62452125522388,Medium
ORD-1879,2024-08-12,Central,Sports,Basketball,Karan,Consumer,CUST-534,Cash,24,1763,5,40196.4,29679.290307979325,10517.109692020676,26.164307480323302,12.164036936825031,Medium
ORD-1880,2024-09-12,North,Furniture,Desk,Raj,Consumer,CUST-884,Cash,29,710,20,16472.0,12184.047848434051,4287.952151565949,26.03176391188653,128.73903227040506,Low
ORD-1881,2024-05-10,South,Sports,Basketball,Tom,Corporate,CUST-596,Credit Card,15,479,20,5748.0,4439.901260077963,1308.0987399220367,22.757458940884423,171.9080720820022,Medium
ORD-1882,2024-03-29,East,Grocery,Rice,Tom,Home Office,CUST-798,PayPal,1,1657,25,1242.75,888.0328667910102,354.7171332089898,28.542919590343175,135.29467515597128,Critical
ORD-1883,2023-07-15,South,Electronics,Headphones,Raj,Home Office,CUST-859,PayPal,19,1519,15,24531.85,16593.19896594033,7938.651034059669,32.360588516804356,108.35139778099256,Medium
ORD-1884,2023-09-03,West,Sports,Cricket Bat,Priya,Corporate,CUST-180,PayPal,22,550,0,12100.0,7325.759985142715,4774.240014857285,39.45652904840731,108.90840341684294,Medium
ORD-1885,2023-01-26,South,Sports,Basketball,John,Small Business,CUST-568,PayPal,8,1704,25,10224.0,7220.267362860303,3003.7326371396966,29.37923158391722,89.24010870355492,Medium
ORD-1886,2023-03-22,South,Grocery,Snacks,Alice,Small Business,CUST-856,PayPal,10,835,10,7515.0,4585.624843991979,2929.375156008021,38.980374664112055,69.85157228605706,Medium
ORD-1887,2023-10-17,West,Clothing,T-Shirt,Emma,Home Office,CUST-308,Bank Transfer,6,725,25,3262.5,2369.4135001400878,893.0864998599122,27.374298846280837,15.794344092023348,Low
ORD-1888,2023-12-24,East,Sports,Shoes,Nina,Home Office,CUST-707,Credit Card,24,309,15,6303.599999999999,4985.021131241158,1318.578868758841,20.917870244921016,147.29622771854542,Low
ORD-1889,2024-10-25,North,Furniture,Sofa,Priya,Consumer,CUST-739,Cash,5,396,20,1584.0,1288.5904681328393,295.4095318671607,18.649591658280347,162.4673649141004,Low
ORD-1890,2023-05-30,South,Furniture,Desk,Emma,Small Business,CUST-551,PayPal,15,1512,0,22680.0,16165.676259936936,6514.323740063064,28.72276781332921,183.0669919132243,High
ORD-1891,2023-09-04,South,Grocery,Cereal,David,Corporate,CUST-533,Credit Card,16,533,0,8528.0,6821.714377909478,1706.2856220905223,20.00803965865997,92.23229663300033,Medium
ORD-1892,2024-04-22,North,Grocery,Cereal,Emma,Corporate,CUST-468,Bank Transfer,12,422,10,4557.6,3803.0489388871847,754.5510611128157,16.5558860170444,173.80906207569313,High
ORD-1893,2024-03-05,Central,Sports,Football,Priya,Small Business,CUST-407,PayPal,27,877,15,20127.149999999998,13334.230510915084,6792.919489084914,33.75003161940421,111.67289645794693,Medium
ORD-1894,2024-08-03,East,Grocery,Rice,Priya,Home Office,CUST-469,Credit Card,18,1347,20,19396.8,13383.222693031385,6013.577306968615,31.00293505613614,188.3644241611142,Medium
ORD-1895,2023-06-22,Central,Clothing,Shirt,Alice,Corporate,CUST-942,Credit Card,7,1924,5,12794.599999999999,9266.981053173748,3527.618946826251,27.5711546029282,35.60929913431323,Medium
ORD-1896,2023-09-30,North,Furniture,Desk,John,Small Business,CUST-799,Bank Transfer,5,1205,0,6025.0,3778.0163866906073,2246.9836133093927,37.294333830861284,187.32897226618434,Medium
ORD-1897,2024-05-05,North,Sports,Cricket Bat,Emma,Consumer,CUST-372,Credit Card,13,840,15,9282.0,6197.844852544365,3084.1551474556354,33.22726941882822,172.52755079981472,Low
ORD-1898,2023-04-28,Central,Grocery,Cereal,Priya,Home Office,CUST-765,Credit Card,19,451,20,6855.200000000001,4123.009759323889,2732.190240676112,39.855733467675805,91.5713254837971,Medium
ORD-1899,2024-06-05,East,Furniture,Chair,Tom,Consumer,CUST-383,Credit Card,13,788,0,10244.0,8276.532598594555,1967.4674014054453,19.206046479943826,99.26185192892122,Medium
ORD-1900,2024-05-15,West,Clothing,Shoes,Raj,Corporate,CUST-721,PayPal,1,605,15,514.25,385.5966791187909,128.65332088120908,25.017660842238033,100.50427576392957,Critical
ORD-1901,2024-09-15,East,Clothing,Jacket,Nina,Consumer,CUST-635,Bank Transfer,10,508,0,5080.0,3129.6854134558507,1950.3145865441493,38.392019420160416,86.45040251286113,Low
ORD-1902,2023-01-11,West,Clothing,T-Shirt,Priya,Home Office,CUST-681,Cash,4,564,20,1804.8000000000002,1203.0695918132267,601.7304081867735,33.34055896424942,180.8960860652287,Critical
ORD-1903,2024-09-10,North,Grocery,Cereal,Karan,Corporate,CUST-523,PayPal,3,1046,15,2667.2999999999997,2219.1497237398767,448.15027626012306,16.801644969074463,96.27835274173195,High
ORD-1904,2024-05-08,West,Grocery,Cereal,Tom,Small Business,CUST-757,Bank Transfer,16,901,20,11532.800000000001,9344.580893580214,2188.219106419787,18.973875437185995,107.56461265495287,Low
ORD-1905,2024-03-06,Central,Grocery,Beverages,Tom,Corporate,CUST-641,Bank Transfer,25,1390,15,29537.5,22400.762183796905,7136.737816203095,24.16161765959575,57.22179134614765,Medium
ORD-1906,2023-05-08,East,Furniture,Bookshelf,Karan,Small Business,CUST-822,Bank Transfer,6,391,20,1876.8000000000002,1363.9316104634197,512.8683895365805,27.326747098070143,140.60408341028577,Medium
ORD-1907,2023-09-05,South,Sports,Shoes,Alice,Corporate,CUST-372,Bank Transfer,8,88,25,528.0,411.7700705333663,116.22992946663368,22.01324421716547,73.87141433012019,Low
ORD-1908,2023-01-04,West,Grocery,Beverages,Nina,Consumer,CUST-143,Cash,16,1361,0,21776.0,18154.64559090253,3621.3544090974683,16.63002575816251,169.77553031695743,Medium
ORD-1909,2023-10-31,South,Furniture,Bookshelf,Alice,Consumer,CUST-583,Credit Card,21,1507,25,23735.25,19594.906356398704,4140.343643601296,17.443859422594226,176.3862369461985,High
ORD-1910,2024-08-02,Central,Grocery,Rice,Emma,Small Business,CUST-739,Credit Card,5,721,5,3424.75,2477.404927709792,947.345072290208,27.661729244184478,177.3270078845282,Medium
ORD-1911,2024-06-22,North,Clothing,Shirt,Priya,Small Business,CUST-919,PayPal,24,712,10,15379.2,12322.652026948497,3056.5479730515035,19.874557669134308,80.27883887314373,Medium
ORD-1912,2024-02-26,Central,Clothing,Jeans,Alice,Home Office,CUST-306,Bank Transfer,27,1161,0,31347.0,26467.596987049135,4879.403012950865,15.56577348055911,170.2815196627726,Low
ORD-1913,2024-10-05,East,Electronics,Headphones,Karan,Consumer,CUST-667,Credit Card,5,240,15,1020.0,860.8835510276924,159.11644897230758,15.599651860030155,69.01418456511263,Medium
ORD-1914,2023-09-03,North,Clothing,Shirt,Emma,Home Office,CUST-243,Bank Transfer,26,707,10,16543.8,12425.243654440632,4118.556345559367,24.8948630034174,177.17188912735602,Medium
ORD-1915,2024-12-23,North,Clothing,Jeans,Priya,Small Business,CUST-124,PayPal,21,461,0,9681.0,7830.685368195688,1850.3146318043118,19.112846108917587,40.903921456081115,High
ORD-1916,2024-07-04,West,Sports,Basketball,Raj,Corporate,CUST-267,PayPal,15,1109,25,12476.25,8250.87074405209,4225.37925594791,33.867382073522975,126.89335853203866,Medium
ORD-1917,2024-05-17,South,Sports,Basketball,Raj,Corporate,CUST-778,Credit Card,27,1253,20,27064.800000000003,18255.07088664385,8809.729113356152,32.55050513344326,12.255555867178266,Medium
ORD-1918,2023-09-05,East,Furniture,Bookshelf,Priya,Corporate,CUST-313,Bank Transfer,7,1256,20,7033.6,5240.099677124982,1793.5003228750184,25.49903780247694,146.74196857755913,Low
ORD-1919,2023-03-22,North,Electronics,Headphones,Sara,Small Business,CUST-237,Credit Card,23,195,10,4036.5,3115.095629452368,921.404370547632,22.826814580642438,65.8606438330411,Medium
ORD-1920,2024-10-08,West,Electronics,Camera,Tom,Home Office,CUST-640,Cash,6,1503,0,9018.0,6992.813388002011,2025.1866119979886,22.45715914834762,20.002001399160612,Low
ORD-1921,2024-06-27,East,Sports,Shoes,Alice,Small Business,CUST-404,Credit Card,6,1689,20,8107.200000000001,4880.830815840077,3226.369184159924,39.79634379514411,50.480896639271165,Medium
ORD-1922,2023-02-26,West,Electronics,Camera,Tom,Small Business,CUST-796,Bank Transfer,16,1869,15,25418.399999999998,20516.888230298573,4901.511769701425,19.283321411660157,166.3487329757654,Low
ORD-1923,2023-10-06,Central,Electronics,Camera,Sara,Small Business,CUST-481,Cash,28,1417,25,29757.0,23175.025762270678,6581.974237729322,22.119078662934175,42.5251013286738,Low
ORD-1924,2023-01-16,North,Sports,Basketball,Priya,Corporate,CUST-190,Cash,21,1569,15,28006.649999999998,22354.050240885845,5652.599759114153,20.18306280513433,178.6368670984098,Low
ORD-1925,2024-07-01,West,Grocery,Beverages,Priya,Consumer,CUST-231,Cash,21,750,0,15750.0,13348.817187420953,2401.182812579047,15.245605159232046,24.411795883647436,Medium
ORD-1926,2024-08-06,North,Furniture,Bookshelf,Karan,Corporate,CUST-915,PayPal,19,1344,15,21705.6,14555.759678278258,7149.84032172174,32.94007224735432,168.70822756310554,Medium
